"species" "ID" "n"
"61360" "cisco" "21067_137" 1
"61361" "cisco" "21074_113" 1
"61362" "cisco" "21074_59" 1
"61363" "cisco" "21076_95" 1
"61364" "cisco" "21079_14" 1
"61365" "cisco" "21104_79" 1
"61366" "cisco" "21104_83" 1
"61367" "cisco" "21117_107" 1
"61368" "cisco" "21117_12" 1
"61369" "cisco" "21117_99" 1
"61370" "cisco" "21140_93" 1
"61371" "cisco" "21141_9" 1
"61372" "cisco" "21147_111" 1
"61373" "cisco" "21147_32" 1
"61374" "cisco" "21147_39" 1
"61375" "cisco" "21147_76" 1
"61376" "cisco" "21153_109" 1
"61377" "cisco" "21153_131" 1
"61378" "cisco" "21153_37" 1
"61379" "cisco" "2116_28" 1
"61380" "cisco" "21173_135" 1
"61381" "cisco" "21173_29" 1
"61382" "cisco" "21190_131" 1
"61383" "cisco" "21215_114" 1
"61384" "cisco" "21218_42" 1
"61385" "cisco" "21243_74" 1
"61386" "cisco" "21250_113" 1
"61387" "cisco" "21250_118" 1
"61388" "cisco" "21250_133" 1
"61389" "cisco" "21250_137" 1
"61390" "cisco" "21250_139" 1
"61391" "cisco" "21250_39" 1
"61392" "cisco" "21259_59" 1
"61393" "cisco" "21303_101" 1
"61394" "cisco" "21307_127" 1
"61395" "cisco" "21307_138" 1
"61396" "cisco" "21316_41" 1
"61397" "cisco" "21316_45" 1
"61398" "cisco" "21316_60" 1
"61399" "cisco" "21316_82" 1
"61400" "cisco" "21316_87" 1
"61401" "cisco" "21317_112" 1
"61402" "cisco" "21317_113" 1
"61403" "cisco" "21317_122" 1
"61404" "cisco" "21335_101" 1
"61405" "cisco" "21339_14" 1
"61406" "cisco" "21339_22" 1
"61407" "cisco" "21339_50" 1
"61408" "cisco" "21339_52" 1
"61409" "cisco" "21352_130" 1
"61410" "cisco" "2136_13" 1
"61411" "cisco" "2136_85" 1
"61412" "cisco" "21372_17" 1
"61413" "cisco" "21372_18" 1
"61414" "cisco" "21372_81" 1
"61415" "cisco" "21388_100" 1
"61416" "cisco" "21388_113" 1
"61417" "cisco" "21388_115" 1
"61418" "cisco" "21388_63" 1
"61419" "cisco" "21397_138" 1
"61420" "cisco" "21407_94" 1
"61421" "cisco" "21414_131" 1
"61422" "cisco" "21414_67" 1
"61423" "cisco" "21426_124" 1
"61424" "cisco" "21426_65" 1
"61425" "cisco" "21426_87" 1
"61426" "cisco" "21426_99" 1
"61427" "cisco" "21451_12" 1
"61428" "cisco" "21509_116" 1
"61429" "cisco" "21509_133" 1
"61430" "cisco" "21509_136" 1
"61431" "cisco" "21509_8" 1
"61432" "cisco" "21511_25" 1
"61433" "cisco" "21520_122" 1
"61434" "cisco" "21524_139" 1
"61435" "cisco" "21524_90" 1
"61436" "cisco" "21524_94" 1
"61437" "cisco" "21527_109" 1
"61438" "cisco" "21540_27" 1
"61439" "cisco" "2155_73" 1
"61440" "cisco" "21608_120" 1
"61441" "cisco" "21614_129" 1
"61442" "cisco" "21644_94" 1
"61443" "cisco" "21651_27" 1
"61444" "cisco" "2166_11" 1
"61445" "cisco" "2166_29" 1
"61446" "cisco" "2166_54" 1
"61447" "cisco" "21679_102" 1
"61448" "cisco" "21680_110" 1
"61449" "cisco" "21680_67" 1
"61450" "cisco" "21684_94" 1
"61451" "cisco" "2169_101" 1
"61452" "cisco" "2169_80" 1
"61453" "cisco" "21691_100" 1
"61454" "cisco" "21691_80" 1
"61455" "cisco" "21696_73" 1
"61456" "cisco" "21697_94" 1
"61457" "cisco" "21705_89" 1
"61458" "cisco" "21712_100" 1
"61459" "cisco" "21728_28" 1
"61460" "cisco" "21728_31" 1
"61461" "cisco" "2173_17" 1
"61462" "cisco" "2173_50" 1
"61463" "cisco" "21733_100" 1
"61464" "cisco" "21733_95" 1
"61465" "cisco" "21748_119" 1
"61466" "cisco" "21748_82" 1
"61467" "cisco" "21761_25" 1
"61468" "cisco" "21761_67" 1
"61469" "cisco" "21764_110" 1
"61470" "cisco" "21764_78" 1
"61471" "cisco" "21775_40" 1
"61472" "cisco" "21784_10" 1
"61473" "cisco" "21784_53" 1
"61474" "cisco" "21785_138" 1
"61475" "cisco" "21788_136" 1
"61476" "cisco" "21788_137" 1
"61477" "cisco" "21788_14" 1
"61478" "cisco" "21788_70" 1
"61479" "cisco" "21788_90" 1
"61480" "cisco" "21788_96" 1
"61481" "cisco" "21799_136" 1
"61482" "cisco" "2182_109" 1
"61483" "cisco" "21843_97" 1
"61484" "cisco" "21846_63" 1
"61485" "cisco" "21856_76" 1
"61486" "cisco" "21859_107" 1
"61487" "cisco" "21859_113" 1
"61488" "cisco" "21859_14" 1
"61489" "cisco" "21859_26" 1
"61490" "cisco" "21859_29" 1
"61491" "cisco" "21859_92" 1
"61492" "cisco" "21876_133" 1
"61493" "cisco" "21879_10" 1
"61494" "cisco" "21879_81" 1
"61495" "cisco" "21879_89" 1
"61496" "cisco" "21880_82" 1
"61497" "cisco" "21880_98" 1
"61498" "cisco" "21881_117" 1
"61499" "cisco" "21899_104" 1
"61500" "cisco" "21943_52" 1
"61501" "cisco" "21948_117" 1
"61502" "cisco" "21948_16" 1
"61503" "cisco" "21978_102" 1
"61504" "cisco" "21978_113" 1
"61505" "cisco" "21978_67" 1
"61506" "cisco" "21982_46" 1
"61507" "cisco" "21991_8" 1
"61508" "cisco" "21993_105" 1
"61509" "cisco" "22001_101" 1
"61510" "cisco" "22001_120" 1
"61511" "cisco" "22001_76" 1
"61512" "cisco" "22017_53" 1
"61513" "cisco" "22017_54" 1
"61514" "cisco" "22020_123" 1
"61515" "cisco" "22031_121" 1
"61516" "cisco" "22031_137" 1
"61517" "cisco" "22031_43" 1
"61518" "cisco" "22031_54" 1
"61519" "cisco" "22043_102" 1
"61520" "cisco" "22050_55" 1
"61521" "cisco" "22050_56" 1
"61522" "cisco" "22052_66" 1
"61523" "cisco" "22052_84" 1
"61524" "cisco" "22061_74" 1
"61525" "cisco" "22061_76" 1
"61526" "cisco" "22069_37" 1
"61527" "cisco" "22069_57" 1
"61528" "cisco" "22080_120" 1
"61529" "cisco" "22080_58" 1
"61530" "cisco" "2212_135" 1
"61531" "cisco" "2212_89" 1
"61532" "cisco" "22142_82" 1
"61533" "cisco" "22156_11" 1
"61534" "cisco" "22156_25" 1
"61535" "cisco" "22156_77" 1
"61536" "cisco" "22194_68" 1
"61537" "cisco" "22208_106" 1
"61538" "cisco" "22208_93" 1
"61539" "cisco" "22235_127" 1
"61540" "cisco" "22261_85" 1
"61541" "cisco" "22273_103" 1
"61542" "cisco" "22273_42" 1
"61543" "cisco" "22305_120" 1
"61544" "cisco" "22326_53" 1
"61545" "cisco" "22337_101" 1
"61546" "cisco" "22337_81" 1
"61547" "cisco" "2234_53" 1
"61548" "cisco" "2234_76" 1
"61549" "cisco" "22350_49" 1
"61550" "cisco" "22357_63" 1
"61551" "cisco" "22365_130" 1
"61552" "cisco" "22383_34" 1
"61553" "cisco" "22409_23" 1
"61554" "cisco" "22409_30" 1
"61555" "cisco" "22413_31" 1
"61556" "cisco" "22440_79" 1
"61557" "cisco" "22440_92" 1
"61558" "cisco" "2246_29" 1
"61559" "cisco" "22460_46" 1
"61560" "cisco" "22460_78" 1
"61561" "cisco" "22460_96" 1
"61562" "cisco" "22481_39" 1
"61563" "cisco" "22487_21" 1
"61564" "cisco" "22508_56" 1
"61565" "cisco" "22508_82" 1
"61566" "cisco" "22524_136" 1
"61567" "cisco" "2253_11" 1
"61568" "cisco" "2253_6" 1
"61569" "cisco" "22540_68" 1
"61570" "cisco" "22544_7" 1
"61571" "cisco" "22553_23" 1
"61572" "cisco" "22560_108" 1
"61573" "cisco" "22560_8" 1
"61574" "cisco" "22586_66" 1
"61575" "cisco" "22606_107" 1
"61576" "cisco" "22606_11" 1
"61577" "cisco" "22606_121" 1
"61578" "cisco" "22606_76" 1
"61579" "cisco" "22650_115" 1
"61580" "cisco" "22650_136" 1
"61581" "cisco" "22650_139" 1
"61582" "cisco" "22653_56" 1
"61583" "cisco" "22656_134" 1
"61584" "cisco" "22659_44" 1
"61585" "cisco" "22660_101" 1
"61586" "cisco" "22660_25" 1
"61587" "cisco" "22682_121" 1
"61588" "cisco" "22717_34" 1
"61589" "cisco" "22741_107" 1
"61590" "cisco" "22741_120" 1
"61591" "cisco" "22741_35" 1
"61592" "cisco" "22741_53" 1
"61593" "cisco" "22742_67" 1
"61594" "cisco" "22742_87" 1
"61595" "cisco" "22747_21" 1
"61596" "cisco" "22803_12" 1
"61597" "cisco" "22803_133" 1
"61598" "cisco" "22803_23" 1
"61599" "cisco" "22808_139" 1
"61600" "cisco" "22810_80" 1
"61601" "cisco" "22829_119" 1
"61602" "cisco" "22829_67" 1
"61603" "cisco" "22888_130" 1
"61604" "cisco" "22888_134" 1
"61605" "cisco" "22888_88" 1
"61606" "cisco" "22900_16" 1
"61607" "cisco" "22912_12" 1
"61608" "cisco" "22926_112" 1
"61609" "cisco" "22926_19" 1
"61610" "cisco" "22926_81" 1
"61611" "cisco" "22940_81" 1
"61612" "cisco" "22940_92" 1
"61613" "cisco" "22962_111" 1
"61614" "cisco" "22962_136" 1
"61615" "cisco" "22962_97" 1
"61616" "cisco" "23035_46" 1
"61617" "cisco" "23038_96" 1
"61618" "cisco" "23040_22" 1
"61619" "cisco" "23040_80" 1
"61620" "cisco" "23091_12" 1
"61621" "cisco" "23101_100" 1
"61622" "cisco" "23101_76" 1
"61623" "cisco" "23117_126" 1
"61624" "cisco" "23117_138" 1
"61625" "cisco" "23131_25" 1
"61626" "cisco" "2314_107" 1
"61627" "cisco" "23159_9" 1
"61628" "cisco" "23168_7" 1
"61629" "cisco" "23170_127" 1
"61630" "cisco" "23185_129" 1
"61631" "cisco" "23185_78" 1
"61632" "cisco" "23199_121" 1
"61633" "cisco" "23199_24" 1
"61634" "cisco" "23203_69" 1
"61635" "cisco" "23207_108" 1
"61636" "cisco" "23207_13" 1
"61637" "cisco" "23207_29" 1
"61638" "cisco" "23207_48" 1
"61639" "cisco" "23207_76" 1
"61640" "cisco" "2321_93" 1
"61641" "cisco" "23227_60" 1
"61642" "cisco" "23239_99" 1
"61643" "cisco" "23249_123" 1
"61644" "cisco" "23249_8" 1
"61645" "cisco" "23254_37" 1
"61646" "cisco" "23257_82" 1
"61647" "cisco" "23284_70" 1
"61648" "cisco" "23300_73" 1
"61649" "cisco" "23302_123" 1
"61650" "cisco" "23325_31" 1
"61651" "cisco" "23330_102" 1
"61652" "cisco" "23330_43" 1
"61653" "cisco" "23333_49" 1
"61654" "cisco" "23356_45" 1
"61655" "cisco" "23392_31" 1
"61656" "cisco" "23392_6" 1
"61657" "cisco" "234_62" 1
"61658" "cisco" "23407_115" 1
"61659" "cisco" "23407_37" 1
"61660" "cisco" "23407_44" 1
"61661" "cisco" "23422_48" 1
"61662" "cisco" "23430_50" 1
"61663" "cisco" "23439_113" 1
"61664" "cisco" "23439_127" 1
"61665" "cisco" "23439_133" 1
"61666" "cisco" "23439_137" 1
"61667" "cisco" "23439_97" 1
"61668" "cisco" "23441_74" 1
"61669" "cisco" "23441_97" 1
"61670" "cisco" "23456_113" 1
"61671" "cisco" "23456_99" 1
"61672" "cisco" "23492_126" 1
"61673" "cisco" "23492_43" 1
"61674" "cisco" "23492_74" 1
"61675" "cisco" "23512_105" 1
"61676" "cisco" "23515_139" 1
"61677" "cisco" "23516_13" 1
"61678" "cisco" "23517_105" 1
"61679" "cisco" "23517_76" 1
"61680" "cisco" "23517_95" 1
"61681" "cisco" "23551_10" 1
"61682" "cisco" "23551_18" 1
"61683" "cisco" "23560_101" 1
"61684" "cisco" "23560_127" 1
"61685" "cisco" "23560_128" 1
"61686" "cisco" "23565_101" 1
"61687" "cisco" "23569_44" 1
"61688" "cisco" "23571_80" 1
"61689" "cisco" "23580_106" 1
"61690" "cisco" "23580_50" 1
"61691" "cisco" "23589_31" 1
"61692" "cisco" "23598_70" 1
"61693" "cisco" "23607_14" 1
"61694" "cisco" "23607_56" 1
"61695" "cisco" "23607_68" 1
"61696" "cisco" "23623_120" 1
"61697" "cisco" "23644_61" 1
"61698" "cisco" "23651_64" 1
"61699" "cisco" "23651_77" 1
"61700" "cisco" "23660_19" 1
"61701" "cisco" "23660_30" 1
"61702" "cisco" "23660_57" 1
"61703" "cisco" "2369_121" 1
"61704" "cisco" "23694_137" 1
"61705" "cisco" "23694_52" 1
"61706" "cisco" "23694_7" 1
"61707" "cisco" "23694_98" 1
"61708" "cisco" "23713_98" 1
"61709" "cisco" "23733_136" 1
"61710" "cisco" "23745_24" 1
"61711" "cisco" "23753_103" 1
"61712" "cisco" "23756_136" 1
"61713" "cisco" "23778_118" 1
"61714" "cisco" "23778_7" 1
"61715" "cisco" "23791_137" 1
"61716" "cisco" "23791_83" 1
"61717" "cisco" "23807_139" 1
"61718" "cisco" "23807_77" 1
"61719" "cisco" "23813_19" 1
"61720" "cisco" "23818_88" 1
"61721" "cisco" "23842_29" 1
"61722" "cisco" "23842_94" 1
"61723" "cisco" "23879_104" 1
"61724" "cisco" "23879_109" 1
"61725" "cisco" "23879_115" 1
"61726" "cisco" "23890_51" 1
"61727" "cisco" "23890_90" 1
"61728" "cisco" "23897_14" 1
"61729" "cisco" "23897_35" 1
"61730" "cisco" "23904_76" 1
"61731" "cisco" "23911_14" 1
"61732" "cisco" "23912_100" 1
"61733" "cisco" "23945_58" 1
"61734" "cisco" "23945_76" 1
"61735" "cisco" "23945_86" 1
"61736" "cisco" "23953_82" 1
"61737" "cisco" "23958_84" 1
"61738" "cisco" "23965_137" 1
"61739" "cisco" "23965_138" 1
"61740" "cisco" "23965_139" 1
"61741" "cisco" "23974_127" 1
"61742" "cisco" "2399_59" 1
"61743" "cisco" "24006_15" 1
"61744" "cisco" "24039_29" 1
"61745" "cisco" "24039_30" 1
"61746" "cisco" "2404_111" 1
"61747" "cisco" "2404_117" 1
"61748" "cisco" "2404_49" 1
"61749" "cisco" "24048_98" 1
"61750" "cisco" "24051_110" 1
"61751" "cisco" "24051_13" 1
"61752" "cisco" "24051_33" 1
"61753" "cisco" "24051_40" 1
"61754" "cisco" "24051_47" 1
"61755" "cisco" "24060_103" 1
"61756" "cisco" "24063_10" 1
"61757" "cisco" "24063_104" 1
"61758" "cisco" "24063_132" 1
"61759" "cisco" "24063_139" 1
"61760" "cisco" "24063_32" 1
"61761" "cisco" "24067_76" 1
"61762" "cisco" "24095_92" 1
"61763" "cisco" "2410_16" 1
"61764" "cisco" "24106_122" 1
"61765" "cisco" "24106_38" 1
"61766" "cisco" "24133_124" 1
"61767" "cisco" "24133_134" 1
"61768" "cisco" "24145_134" 1
"61769" "cisco" "24149_122" 1
"61770" "cisco" "24149_131" 1
"61771" "cisco" "24149_26" 1
"61772" "cisco" "24149_42" 1
"61773" "cisco" "24173_28" 1
"61774" "cisco" "2419_137" 1
"61775" "cisco" "2419_18" 1
"61776" "cisco" "24197_137" 1
"61777" "cisco" "24197_89" 1
"61778" "cisco" "24208_135" 1
"61779" "cisco" "24208_9" 1
"61780" "cisco" "24248_30" 1
"61781" "cisco" "24265_18" 1
"61782" "cisco" "2427_38" 1
"61783" "cisco" "2427_61" 1
"61784" "cisco" "2427_76" 1
"61785" "cisco" "2427_80" 1
"61786" "cisco" "2427_97" 1
"61787" "cisco" "24276_119" 1
"61788" "cisco" "24276_48" 1
"61789" "cisco" "24278_87" 1
"61790" "cisco" "24279_79" 1
"61791" "cisco" "24279_9" 1
"61792" "cisco" "24279_93" 1
"61793" "cisco" "24283_109" 1
"61794" "cisco" "24283_122" 1
"61795" "cisco" "24283_27" 1
"61796" "cisco" "24283_68" 1
"61797" "cisco" "24283_78" 1
"61798" "cisco" "24290_79" 1
"61799" "cisco" "24307_106" 1
"61800" "cisco" "24307_109" 1
"61801" "cisco" "24325_111" 1
"61802" "cisco" "24325_118" 1
"61803" "cisco" "24325_76" 1
"61804" "cisco" "24325_77" 1
"61805" "cisco" "24327_29" 1
"61806" "cisco" "24327_84" 1
"61807" "cisco" "24393_101" 1
"61808" "cisco" "24393_110" 1
"61809" "cisco" "24393_111" 1
"61810" "cisco" "24393_53" 1
"61811" "cisco" "24416_114" 1
"61812" "cisco" "24416_79" 1
"61813" "cisco" "24431_29" 1
"61814" "cisco" "24441_12" 1
"61815" "cisco" "24441_133" 1
"61816" "cisco" "24441_139" 1
"61817" "cisco" "24441_80" 1
"61818" "cisco" "24441_94" 1
"61819" "cisco" "24441_98" 1
"61820" "cisco" "24442_46" 1
"61821" "cisco" "24443_111" 1
"61822" "cisco" "24443_84" 1
"61823" "cisco" "24450_109" 1
"61824" "cisco" "24451_6" 1
"61825" "cisco" "2446_132" 1
"61826" "cisco" "2446_16" 1
"61827" "cisco" "24460_117" 1
"61828" "cisco" "24460_29" 1
"61829" "cisco" "24460_34" 1
"61830" "cisco" "24460_44" 1
"61831" "cisco" "24460_51" 1
"61832" "cisco" "24460_53" 1
"61833" "cisco" "24460_76" 1
"61834" "cisco" "24472_52" 1
"61835" "cisco" "24492_108" 1
"61836" "cisco" "24524_31" 1
"61837" "cisco" "24533_73" 1
"61838" "cisco" "24557_107" 1
"61839" "cisco" "24560_130" 1
"61840" "cisco" "24578_16" 1
"61841" "cisco" "24578_91" 1
"61842" "cisco" "24586_117" 1
"61843" "cisco" "24636_61" 1
"61844" "cisco" "24644_37" 1
"61845" "cisco" "24645_12" 1
"61846" "cisco" "24645_125" 1
"61847" "cisco" "24645_129" 1
"61848" "cisco" "24645_27" 1
"61849" "cisco" "24645_78" 1
"61850" "cisco" "24667_127" 1
"61851" "cisco" "24680_108" 1
"61852" "cisco" "24685_112" 1
"61853" "cisco" "24694_109" 1
"61854" "cisco" "24748_52" 1
"61855" "cisco" "24748_67" 1
"61856" "cisco" "24769_110" 1
"61857" "cisco" "24791_22" 1
"61858" "cisco" "24791_71" 1
"61859" "cisco" "24791_77" 1
"61860" "cisco" "24795_132" 1
"61861" "cisco" "24795_133" 1
"61862" "cisco" "24795_16" 1
"61863" "cisco" "24795_18" 1
"61864" "cisco" "24795_32" 1
"61865" "cisco" "24832_35" 1
"61866" "cisco" "24865_13" 1
"61867" "cisco" "24874_136" 1
"61868" "cisco" "24878_26" 1
"61869" "cisco" "24894_68" 1
"61870" "cisco" "24910_113" 1
"61871" "cisco" "24910_134" 1
"61872" "cisco" "24911_97" 1
"61873" "cisco" "24931_99" 1
"61874" "cisco" "24934_100" 1
"61875" "cisco" "24936_22" 1
"61876" "cisco" "24936_58" 1
"61877" "cisco" "24937_107" 1
"61878" "cisco" "24937_28" 1
"61879" "cisco" "24937_37" 1
"61880" "cisco" "24971_106" 1
"61881" "cisco" "24974_45" 1
"61882" "cisco" "24974_67" 1
"61883" "cisco" "24979_70" 1
"61884" "cisco" "2499_63" 1
"61885" "cisco" "25019_134" 1
"61886" "cisco" "25035_11" 1
"61887" "cisco" "25035_32" 1
"61888" "cisco" "25038_26" 1
"61889" "cisco" "25046_138" 1
"61890" "cisco" "25046_20" 1
"61891" "cisco" "25046_26" 1
"61892" "cisco" "25046_31" 1
"61893" "cisco" "25046_60" 1
"61894" "cisco" "25066_49" 1
"61895" "cisco" "2508_47" 1
"61896" "cisco" "25090_65" 1
"61897" "cisco" "25118_101" 1
"61898" "cisco" "25118_24" 1
"61899" "cisco" "25118_62" 1
"61900" "cisco" "25118_98" 1
"61901" "cisco" "25123_72" 1
"61902" "cisco" "25132_127" 1
"61903" "cisco" "25132_56" 1
"61904" "cisco" "25132_77" 1
"61905" "cisco" "25135_117" 1
"61906" "cisco" "25135_130" 1
"61907" "cisco" "25141_125" 1
"61908" "cisco" "25157_78" 1
"61909" "cisco" "25172_102" 1
"61910" "cisco" "25172_112" 1
"61911" "cisco" "25172_119" 1
"61912" "cisco" "25172_18" 1
"61913" "cisco" "25180_106" 1
"61914" "cisco" "25180_53" 1
"61915" "cisco" "25180_67" 1
"61916" "cisco" "25191_10" 1
"61917" "cisco" "25191_28" 1
"61918" "cisco" "252_10" 1
"61919" "cisco" "252_8" 1
"61920" "cisco" "25222_133" 1
"61921" "cisco" "25222_53" 1
"61922" "cisco" "25231_132" 1
"61923" "cisco" "25275_137" 1
"61924" "cisco" "25284_38" 1
"61925" "cisco" "2529_132" 1
"61926" "cisco" "2529_63" 1
"61927" "cisco" "25327_117" 1
"61928" "cisco" "25328_79" 1
"61929" "cisco" "25330_126" 1
"61930" "cisco" "25330_43" 1
"61931" "cisco" "25361_15" 1
"61932" "cisco" "25361_22" 1
"61933" "cisco" "25361_37" 1
"61934" "cisco" "25361_97" 1
"61935" "cisco" "25370_13" 1
"61936" "cisco" "25404_53" 1
"61937" "cisco" "25416_74" 1
"61938" "cisco" "25416_8" 1
"61939" "cisco" "25423_107" 1
"61940" "cisco" "25435_53" 1
"61941" "cisco" "25435_80" 1
"61942" "cisco" "25446_111" 1
"61943" "cisco" "25447_10" 1
"61944" "cisco" "25459_116" 1
"61945" "cisco" "25459_137" 1
"61946" "cisco" "25489_23" 1
"61947" "cisco" "25501_138" 1
"61948" "cisco" "25501_15" 1
"61949" "cisco" "25501_19" 1
"61950" "cisco" "25501_23" 1
"61951" "cisco" "25501_49" 1
"61952" "cisco" "25501_65" 1
"61953" "cisco" "25501_82" 1
"61954" "cisco" "25515_56" 1
"61955" "cisco" "2552_56" 1
"61956" "cisco" "25537_40" 1
"61957" "cisco" "25540_74" 1
"61958" "cisco" "25540_89" 1
"61959" "cisco" "25548_125" 1
"61960" "cisco" "25548_30" 1
"61961" "cisco" "25550_102" 1
"61962" "cisco" "25550_75" 1
"61963" "cisco" "25552_10" 1
"61964" "cisco" "25552_119" 1
"61965" "cisco" "25552_61" 1
"61966" "cisco" "25552_72" 1
"61967" "cisco" "25552_8" 1
"61968" "cisco" "25571_17" 1
"61969" "cisco" "25571_56" 1
"61970" "cisco" "25585_100" 1
"61971" "cisco" "25585_21" 1
"61972" "cisco" "25588_38" 1
"61973" "cisco" "25588_58" 1
"61974" "cisco" "25588_94" 1
"61975" "cisco" "25596_103" 1
"61976" "cisco" "25622_115" 1
"61977" "cisco" "25622_133" 1
"61978" "cisco" "25622_134" 1
"61979" "cisco" "25626_125" 1
"61980" "cisco" "25626_23" 1
"61981" "cisco" "25631_88" 1
"61982" "cisco" "25643_17" 1
"61983" "cisco" "25645_119" 1
"61984" "cisco" "25645_9" 1
"61985" "cisco" "2566_60" 1
"61986" "cisco" "2566_62" 1
"61987" "cisco" "25667_119" 1
"61988" "cisco" "25694_48" 1
"61989" "cisco" "25701_108" 1
"61990" "cisco" "25701_65" 1
"61991" "cisco" "25701_99" 1
"61992" "cisco" "25707_44" 1
"61993" "cisco" "25707_58" 1
"61994" "cisco" "25723_108" 1
"61995" "cisco" "25723_89" 1
"61996" "cisco" "25728_92" 1
"61997" "cisco" "25757_120" 1
"61998" "cisco" "25757_60" 1
"61999" "cisco" "25763_76" 1
"62000" "cisco" "25763_85" 1
"62001" "cisco" "25765_133" 1
"62002" "cisco" "25767_41" 1
"62003" "cisco" "25771_29" 1
"62004" "cisco" "25771_32" 1
"62005" "cisco" "25771_67" 1
"62006" "cisco" "25771_76" 1
"62007" "cisco" "25771_80" 1
"62008" "cisco" "25774_100" 1
"62009" "cisco" "25774_131" 1
"62010" "cisco" "25774_83" 1
"62011" "cisco" "25776_128" 1
"62012" "cisco" "25779_99" 1
"62013" "cisco" "25795_62" 1
"62014" "cisco" "25813_95" 1
"62015" "cisco" "25838_104" 1
"62016" "cisco" "25843_113" 1
"62017" "cisco" "25843_16" 1
"62018" "cisco" "25845_32" 1
"62019" "cisco" "25855_9" 1
"62020" "cisco" "25856_84" 1
"62021" "cisco" "2587_8" 1
"62022" "cisco" "25875_125" 1
"62023" "cisco" "25883_104" 1
"62024" "cisco" "25883_23" 1
"62025" "cisco" "25883_38" 1
"62026" "cisco" "25883_75" 1
"62027" "cisco" "2589_120" 1
"62028" "cisco" "25891_64" 1
"62029" "cisco" "25891_83" 1
"62030" "cisco" "25900_130" 1
"62031" "cisco" "25955_23" 1
"62032" "cisco" "25961_47" 1
"62033" "cisco" "25969_139" 1
"62034" "cisco" "2598_108" 1
"62035" "cisco" "2598_120" 1
"62036" "cisco" "2598_76" 1
"62037" "cisco" "25987_104" 1
"62038" "cisco" "25987_113" 1
"62039" "cisco" "25987_24" 1
"62040" "cisco" "26007_52" 1
"62041" "cisco" "26028_83" 1
"62042" "cisco" "26038_53" 1
"62043" "cisco" "26056_103" 1
"62044" "cisco" "26056_20" 1
"62045" "cisco" "26056_59" 1
"62046" "cisco" "26099_39" 1
"62047" "cisco" "26099_42" 1
"62048" "cisco" "26130_49" 1
"62049" "cisco" "26143_90" 1
"62050" "cisco" "26168_103" 1
"62051" "cisco" "26168_107" 1
"62052" "cisco" "26168_108" 1
"62053" "cisco" "26168_112" 1
"62054" "cisco" "26185_76" 1
"62055" "cisco" "26194_65" 1
"62056" "cisco" "26208_130" 1
"62057" "cisco" "26208_24" 1
"62058" "cisco" "26211_97" 1
"62059" "cisco" "26217_138" 1
"62060" "cisco" "26217_139" 1
"62061" "cisco" "26227_96" 1
"62062" "cisco" "26234_134" 1
"62063" "cisco" "26234_81" 1
"62064" "cisco" "26234_87" 1
"62065" "cisco" "26244_103" 1
"62066" "cisco" "26244_124" 1
"62067" "cisco" "26244_48" 1
"62068" "cisco" "26244_69" 1
"62069" "cisco" "26255_97" 1
"62070" "cisco" "26274_128" 1
"62071" "cisco" "26275_111" 1
"62072" "cisco" "26275_36" 1
"62073" "cisco" "26283_62" 1
"62074" "cisco" "26311_32" 1
"62075" "cisco" "2632_137" 1
"62076" "cisco" "26328_16" 1
"62077" "cisco" "26368_16" 1
"62078" "cisco" "26368_87" 1
"62079" "cisco" "26403_112" 1
"62080" "cisco" "26403_17" 1
"62081" "cisco" "26403_45" 1
"62082" "cisco" "26418_81" 1
"62083" "cisco" "26422_49" 1
"62084" "cisco" "26426_114" 1
"62085" "cisco" "26426_13" 1
"62086" "cisco" "26471_32" 1
"62087" "cisco" "26471_73" 1
"62088" "cisco" "26479_107" 1
"62089" "cisco" "26479_23" 1
"62090" "cisco" "26479_51" 1
"62091" "cisco" "26479_68" 1
"62092" "cisco" "26483_105" 1
"62093" "cisco" "26483_32" 1
"62094" "cisco" "26483_64" 1
"62095" "cisco" "26514_36" 1
"62096" "cisco" "26514_60" 1
"62097" "cisco" "26514_86" 1
"62098" "cisco" "26534_112" 1
"62099" "cisco" "26535_31" 1
"62100" "cisco" "26536_70" 1
"62101" "cisco" "26540_113" 1
"62102" "cisco" "26540_98" 1
"62103" "cisco" "26546_139" 1
"62104" "cisco" "26546_42" 1
"62105" "cisco" "26556_56" 1
"62106" "cisco" "26560_79" 1
"62107" "cisco" "26565_18" 1
"62108" "cisco" "26574_49" 1
"62109" "cisco" "26579_12" 1
"62110" "cisco" "26579_18" 1
"62111" "cisco" "26582_132" 1
"62112" "cisco" "26583_100" 1
"62113" "cisco" "26638_125" 1
"62114" "cisco" "26664_46" 1
"62115" "cisco" "26664_65" 1
"62116" "cisco" "26686_93" 1
"62117" "cisco" "26693_115" 1
"62118" "cisco" "26695_93" 1
"62119" "cisco" "26727_78" 1
"62120" "cisco" "26746_130" 1
"62121" "cisco" "26746_132" 1
"62122" "cisco" "26746_133" 1
"62123" "cisco" "26746_134" 1
"62124" "cisco" "26746_135" 1
"62125" "cisco" "26746_136" 1
"62126" "cisco" "26746_17" 1
"62127" "cisco" "26751_10" 1
"62128" "cisco" "26751_120" 1
"62129" "cisco" "26751_88" 1
"62130" "cisco" "26758_117" 1
"62131" "cisco" "26758_126" 1
"62132" "cisco" "26758_78" 1
"62133" "cisco" "26786_125" 1
"62134" "cisco" "26786_55" 1
"62135" "cisco" "26791_30" 1
"62136" "cisco" "26800_102" 1
